,transaction_id,user_id,timestamp,amount,device_type,location,is_vpn,card_type,status,is_fraud
6076,T361460,U83313,2025-03-14T20:19:14.188154Z,353.52,mobile,"Ontario, Canada",False,prepaid,declined,0
6077,TCF1D99,U30570,2025-03-10T06:07:14.188154Z,788.65,desktop,"New York, USA",False,prepaid,declined,0
6078,T065F62,U80382,2025-03-14T04:07:14.188154Z,145.74,tablet,"California, USA",True,credit,approved,0
6079,T4FA519,U47892,2025-03-11T07:32:14.188154Z,270.29,desktop,"New York, USA",False,debit,approved,1
6080,T659734,U43408,2025-03-11T03:52:14.188154Z,764.24,tablet,"California, USA",True,credit,declined,0
6081,T927E70,U92709,2025-03-13T01:26:14.188154Z,476.34,tablet,"Ontario, Canada",True,credit,declined,0
6082,TB58858,U69446,2025-03-16T09:57:14.204279Z,294.58,desktop,"Texas, USA",False,debit,approved,0
6083,T045F0F,U66026,2025-03-15T22:39:14.206281Z,500.22,desktop,"London, UK",True,debit,declined,0
6084,T920089,U51770,2025-03-13T01:32:14.207256Z,808.8,mobile,"California, USA",True,credit,approved,0
6085,TA214E3,U33890,2025-03-09T17:04:14.207256Z,725.29,tablet,"New York, USA",True,debit,approved,0
6086,T85E2DE,U87375,2025-03-12T20:26:14.207256Z,924.2,tablet,"Ontario, Canada",True,credit,declined,0
6087,TB6479F,U23825,2025-03-12T06:02:14.207256Z,762.11,mobile,"California, USA",False,prepaid,declined,0
6088,TF37991,U51863,2025-03-10T11:02:14.207256Z,611.19,mobile,"California, USA",False,prepaid,declined,1
6089,T843BE7,U38996,2025-03-12T04:15:14.215338Z,42.0,mobile,"London, UK",True,prepaid,declined,0
6090,TC8D47B,U56757,2025-03-13T08:54:14.217374Z,852.77,mobile,"Texas, USA",False,debit,approved,0
6091,T2BB8C6,U59326,2025-03-16T01:16:14.218369Z,63.58,desktop,"Ontario, Canada",True,prepaid,declined,0
6092,TA12387,U83796,2025-03-11T12:43:14.219374Z,302.67,desktop,"Texas, USA",False,debit,approved,0
6093,TEFB17C,U92235,2025-03-13T23:03:14.221374Z,592.96,desktop,"California, USA",False,debit,declined,0
6094,TA4294C,U86427,2025-03-15T22:48:14.223341Z,682.24,desktop,"London, UK",False,credit,approved,0
6095,TFEA419,U86957,2025-03-13T12:32:14.225337Z,304.8,desktop,"Ontario, Canada",True,prepaid,approved,0
6096,T04FA36,U45588,2025-03-15T01:25:14.226336Z,328.69,mobile,"California, USA",True,debit,approved,0
6097,T629D48,U66867,2025-03-14T22:03:14.228335Z,70.14,desktop,"Texas, USA",True,prepaid,declined,0
6098,T1D86E2,U17101,2025-03-15T06:44:14.229338Z,167.65,mobile,"Texas, USA",False,credit,declined,1
6099,T349BF6,U92779,2025-03-12T20:13:14.230336Z,700.47,mobile,"New York, USA",True,credit,approved,0
6100,T8CD975,U24470,2025-03-11T01:11:14.232304Z,249.57,mobile,"Ontario, Canada",False,credit,declined,0
6101,T98E3FB,U46899,2025-03-13T04:39:14.233298Z,566.31,tablet,"Ontario, Canada",True,credit,approved,0
6102,T8A32A0,U62968,2025-03-10T07:52:14.235298Z,511.44,desktop,"Ontario, Canada",True,credit,declined,0
6103,T53A610,U18785,2025-03-12T01:19:14.236299Z,659.02,desktop,"Texas, USA",True,debit,approved,0
6104,T7E7E12,U49158,2025-03-09T20:18:14.237299Z,202.93,mobile,"California, USA",True,credit,approved,0
6105,TF70AA0,U88926,2025-03-14T16:49:14.239300Z,635.08,desktop,"Ontario, Canada",True,debit,declined,0
6106,T0DF342,U59582,2025-03-11T15:34:14.240300Z,806.89,tablet,"New York, USA",True,prepaid,approved,0
6107,TA3DBD7,U75701,2025-03-10T07:33:14.241301Z,633.98,mobile,"New York, USA",True,prepaid,declined,0
6108,TB36A98,U73328,2025-03-15T21:30:14.243302Z,293.4,desktop,"Ontario, Canada",True,prepaid,approved,0
6109,T23E183,U26629,2025-03-13T22:14:14.244299Z,961.48,desktop,"Ontario, Canada",False,prepaid,declined,1
6110,TD3C0A1,U17441,2025-03-10T17:12:14.246301Z,665.88,tablet,"New York, USA",True,credit,declined,0
6111,T77BC95,U50607,2025-03-16T14:05:14.247301Z,323.2,mobile,"London, UK",False,credit,approved,0
6112,TBE4DC5,U85189,2025-03-09T18:38:14.248363Z,239.9,mobile,"Texas, USA",False,debit,approved,0
6113,T4C8205,U10007,2025-03-11T03:45:14.248363Z,844.91,mobile,"London, UK",False,credit,declined,0
6114,TD44C1C,U41686,2025-03-13T08:06:14.248363Z,554.39,mobile,"Ontario, Canada",False,credit,declined,0
6115,T12AC63,U20853,2025-03-14T11:37:14.248363Z,768.74,desktop,"London, UK",True,credit,approved,0
6116,T1435E5,U80674,2025-03-13T15:48:14.248363Z,688.59,mobile,"London, UK",True,credit,declined,0
6117,T2DC3D2,U36312,2025-03-13T00:38:14.248363Z,238.42,mobile,"Texas, USA",True,prepaid,approved,0
6118,T1BD604,U23803,2025-03-14T15:51:14.248363Z,614.65,mobile,"Ontario, Canada",False,credit,declined,0
6119,T23D5D8,U94822,2025-03-13T07:32:14.248363Z,890.63,desktop,"Texas, USA",True,prepaid,approved,0
6120,T360439,U80988,2025-03-10T01:48:14.248363Z,635.88,mobile,"London, UK",True,credit,approved,0
6121,T1A3923,U69492,2025-03-12T19:29:14.248363Z,330.74,mobile,"Texas, USA",True,credit,declined,0
6122,T10ECCA,U99067,2025-03-15T06:30:14.248363Z,586.06,mobile,"Texas, USA",False,prepaid,declined,0
6123,TCC7653,U88003,2025-03-11T14:07:14.248363Z,601.58,desktop,"Texas, USA",True,prepaid,declined,0
6124,T82A18E,U26542,2025-03-14T03:20:14.264028Z,688.73,desktop,"California, USA",False,credit,approved,0
6125,T67782E,U76608,2025-03-09T18:32:14.264028Z,127.52,tablet,"Ontario, Canada",False,prepaid,declined,0
6126,T3E3460,U34999,2025-03-16T08:37:14.264028Z,841.49,tablet,"New York, USA",False,credit,approved,0
6127,TD73C6A,U16926,2025-03-14T14:06:14.264028Z,456.3,desktop,"Ontario, Canada",False,prepaid,declined,0
6128,TD924ED,U35901,2025-03-12T12:02:14.264028Z,761.12,tablet,"Texas, USA",False,prepaid,declined,0
6129,T96CC5D,U25244,2025-03-10T07:46:14.264028Z,339.72,mobile,"Texas, USA",False,debit,declined,0
6130,TEAAB7B,U94452,2025-03-12T12:42:14.264028Z,446.4,desktop,"London, UK",False,debit,declined,0
6131,TD52C53,U72177,2025-03-14T01:08:14.264028Z,435.57,tablet,"Ontario, Canada",True,credit,declined,0
6132,TB55196,U40776,2025-03-13T12:55:14.264028Z,855.77,mobile,"Ontario, Canada",False,credit,approved,0
6133,T324989,U39975,2025-03-12T16:10:14.264028Z,461.56,mobile,"London, UK",False,debit,declined,0
6134,TAC69B7,U10364,2025-03-15T03:04:14.264028Z,503.4,desktop,"California, USA",False,credit,approved,0
6135,TB47D3B,U98117,2025-03-13T19:26:14.264028Z,766.16,mobile,"London, UK",False,debit,declined,0
6136,T8787EF,U42245,2025-03-11T11:54:14.279615Z,214.91,tablet,"New York, USA",False,prepaid,declined,0
6137,T42F4FC,U66618,2025-03-13T22:29:14.279615Z,463.61,desktop,"California, USA",False,debit,approved,0
6138,TEABBAF,U70626,2025-03-12T04:26:14.279615Z,182.21,tablet,"New York, USA",True,prepaid,approved,0
6139,T84EE93,U75005,2025-03-16T06:26:14.279615Z,436.02,mobile,"California, USA",True,credit,approved,0
6140,T5411F7,U97942,2025-03-14T10:31:14.279615Z,353.35,desktop,"California, USA",False,prepaid,approved,1
6141,TC2B3EF,U79246,2025-03-13T07:33:14.279615Z,959.59,tablet,"California, USA",False,credit,declined,0
6142,TFD091D,U13094,2025-03-15T22:50:14.279615Z,603.15,mobile,"New York, USA",False,prepaid,approved,0
6143,T04BEF0,U15086,2025-03-15T21:58:14.279615Z,516.96,tablet,"New York, USA",True,debit,approved,0
6144,TCABBFD,U57889,2025-03-12T13:19:14.279615Z,413.32,tablet,"New York, USA",False,debit,declined,0
6145,T6F184C,U99565,2025-03-15T07:54:14.279615Z,415.98,tablet,"London, UK",True,debit,declined,0
6146,TCC3CF4,U72028,2025-03-10T21:50:14.279615Z,903.67,mobile,"New York, USA",False,credit,approved,0
6147,TDCF5E3,U10417,2025-03-09T19:34:14.279615Z,311.49,desktop,"London, UK",False,debit,approved,0
6148,TA002C1,U86837,2025-03-09T18:34:14.295248Z,999.52,desktop,"Texas, USA",False,prepaid,approved,0
6149,TC541EF,U27590,2025-03-13T22:59:14.295248Z,323.37,desktop,"Ontario, Canada",True,credit,declined,0
6150,TCBD8D8,U95985,2025-03-14T07:14:14.295248Z,117.03,tablet,"Texas, USA",False,prepaid,approved,0
6151,T27C6D7,U75175,2025-03-10T09:21:14.295248Z,909.29,tablet,"California, USA",False,prepaid,declined,0
6152,TBB3E07,U39234,2025-03-13T09:15:14.295248Z,937.83,desktop,"Texas, USA",True,credit,declined,0
6153,TBFB24E,U68478,2025-03-12T11:35:14.295248Z,863.31,mobile,"London, UK",False,debit,approved,0
6154,T19260C,U32625,2025-03-12T08:46:14.295248Z,748.25,mobile,"New York, USA",True,debit,declined,0
6155,T80834C,U67444,2025-03-13T03:53:14.295248Z,283.49,mobile,"New York, USA",False,debit,declined,0
6156,T4007EE,U36081,2025-03-10T09:35:14.295248Z,946.35,desktop,"Texas, USA",False,prepaid,approved,0
6157,T0EFEA2,U68817,2025-03-13T05:52:14.295248Z,69.76,tablet,"California, USA",True,prepaid,declined,0
6158,TC151CC,U25324,2025-03-14T22:06:14.295248Z,517.35,mobile,"California, USA",True,credit,approved,0
6159,T00FFDD,U68083,2025-03-12T08:18:14.295248Z,87.64,mobile,"California, USA",True,prepaid,approved,0
6160,T1B03FE,U33137,2025-03-11T18:47:14.310864Z,358.0,desktop,"California, USA",True,credit,declined,0
6161,TAFED0A,U71199,2025-03-16T08:39:14.310864Z,294.81,desktop,"California, USA",False,prepaid,declined,0
6162,TAAB537,U26768,2025-03-13T21:00:14.310864Z,775.67,mobile,"Texas, USA",True,prepaid,approved,0
6163,TB1DC33,U61081,2025-03-15T17:30:14.310864Z,439.72,tablet,"Ontario, Canada",False,debit,declined,0
6164,TD4A1F2,U61991,2025-03-16T10:11:14.310864Z,717.23,desktop,"London, UK",False,debit,declined,0
6165,T00D44F,U69553,2025-03-10T05:12:14.310864Z,101.2,mobile,"New York, USA",False,debit,approved,0
6166,TDEE92C,U22329,2025-03-13T19:12:14.310864Z,925.55,desktop,"New York, USA",True,prepaid,declined,0
6167,TA93FE5,U54507,2025-03-15T16:38:14.310864Z,366.28,mobile,"London, UK",False,debit,declined,0
6168,TE34759,U50177,2025-03-12T10:06:14.310864Z,830.46,tablet,"Texas, USA",True,debit,declined,0
6169,T6B8FD4,U45120,2025-03-14T15:31:14.310864Z,527.82,desktop,"Ontario, Canada",False,debit,approved,0
6170,T992F10,U56399,2025-03-11T23:50:14.310864Z,199.65,tablet,"California, USA",False,prepaid,approved,0
6171,T4E71F0,U43168,2025-03-14T05:49:14.310864Z,892.14,tablet,"Ontario, Canada",True,credit,declined,0
6172,T0F06B9,U86986,2025-03-15T15:53:14.326488Z,812.36,mobile,"London, UK",True,credit,declined,0
6173,TF2413C,U86268,2025-03-12T04:03:14.326488Z,293.86,mobile,"London, UK",True,credit,approved,0
6174,TFF4EE2,U18957,2025-03-12T21:16:14.326488Z,725.3,mobile,"New York, USA",True,debit,approved,0
6175,TB5B252,U60544,2025-03-12T03:54:14.326488Z,514.16,tablet,"Ontario, Canada",False,debit,declined,0
6176,T01DC12,U30048,2025-03-16T02:44:14.326488Z,142.33,mobile,"Ontario, Canada",False,prepaid,declined,0
6177,T19D226,U16193,2025-03-13T17:36:14.326488Z,208.95,desktop,"Texas, USA",True,prepaid,approved,0
6178,T8383FA,U45186,2025-03-15T23:59:14.326488Z,517.65,tablet,"New York, USA",False,credit,approved,0
6179,T64B743,U46151,2025-03-09T19:36:14.326488Z,861.32,tablet,"California, USA",False,prepaid,approved,0
6180,TBE31BF,U87760,2025-03-14T09:23:14.326488Z,239.65,mobile,"Ontario, Canada",True,prepaid,approved,0
6181,T8AC003,U40015,2025-03-11T19:53:14.326488Z,733.1,desktop,"Ontario, Canada",True,debit,approved,0
6182,T97BAA8,U81308,2025-03-14T20:07:14.326488Z,611.23,desktop,"Texas, USA",True,credit,declined,0
6183,TA09FAD,U59164,2025-03-15T13:40:14.342114Z,866.82,mobile,"Ontario, Canada",False,debit,declined,0
6184,T5C4BB7,U50591,2025-03-10T21:08:14.342114Z,727.6,desktop,"London, UK",False,credit,declined,0
6185,T48B165,U16080,2025-03-13T20:22:14.342114Z,994.97,desktop,"Texas, USA",False,credit,approved,0
6186,TF7C3A5,U21822,2025-03-14T14:12:14.342114Z,528.92,tablet,"California, USA",False,prepaid,declined,0
6187,TD18959,U78253,2025-03-13T19:25:14.342114Z,50.72,tablet,"Texas, USA",False,prepaid,approved,0
6188,TE1CE46,U91256,2025-03-10T00:57:14.342114Z,468.88,mobile,"New York, USA",False,debit,declined,1
6189,T771992,U25932,2025-03-10T19:12:14.342114Z,702.66,mobile,"California, USA",True,debit,approved,0
6190,T5E81B5,U46551,2025-03-10T03:01:14.342114Z,255.81,mobile,"California, USA",False,debit,approved,0
6191,T7AC2EA,U37818,2025-03-13T13:41:14.342114Z,882.34,tablet,"London, UK",False,debit,approved,1
6192,T0C73C4,U42833,2025-03-12T21:38:14.342114Z,333.45,mobile,"London, UK",True,prepaid,approved,0
6193,TB2DF5D,U42600,2025-03-10T06:12:14.342114Z,203.77,tablet,"Texas, USA",True,debit,approved,0
6194,T60C8AA,U71939,2025-03-14T20:04:14.342114Z,363.4,tablet,"Ontario, Canada",True,debit,declined,0
6195,TE9E41C,U75161,2025-03-10T23:17:14.357745Z,966.99,desktop,"Texas, USA",False,credit,approved,1
6196,TE077A4,U83139,2025-03-09T20:45:14.357745Z,784.91,desktop,"Texas, USA",True,prepaid,declined,0
6197,TFD1DF4,U95728,2025-03-10T15:07:14.357745Z,414.13,desktop,"California, USA",False,debit,declined,0
6198,T6D0A82,U49317,2025-03-09T21:41:14.357745Z,706.32,desktop,"New York, USA",False,credit,approved,0
6199,TA8F5F8,U40019,2025-03-15T07:49:14.357745Z,615.53,tablet,"New York, USA",False,credit,approved,0
6200,TF10F54,U79606,2025-03-13T11:32:14.357745Z,145.56,desktop,"New York, USA",False,prepaid,approved,0
6201,TC42544,U75232,2025-03-10T20:32:14.357745Z,678.74,mobile,"Ontario, Canada",True,debit,declined,0
6202,TE4C3A3,U67532,2025-03-15T06:18:14.357745Z,595.03,desktop,"Ontario, Canada",False,debit,declined,0
6203,T0D76F8,U51490,2025-03-10T17:01:14.357745Z,397.34,desktop,"London, UK",False,credit,approved,0
6204,TAC55D8,U16118,2025-03-12T21:37:14.357745Z,116.43,mobile,"Ontario, Canada",False,prepaid,declined,0
6205,T7F884E,U48772,2025-03-10T14:03:14.357745Z,428.56,mobile,"London, UK",False,debit,declined,0
6206,T659AAD,U23329,2025-03-14T02:48:14.357745Z,780.57,tablet,"New York, USA",True,debit,approved,0
6207,T25FC1A,U25452,2025-03-14T20:03:14.373365Z,96.26,desktop,"Texas, USA",True,debit,declined,0
6208,T26F324,U26602,2025-03-10T16:42:14.373365Z,11.41,tablet,"Texas, USA",False,prepaid,declined,0
6209,T868DFD,U34488,2025-03-10T03:53:14.373365Z,560.74,tablet,"Texas, USA",True,debit,approved,0
6210,T30E322,U83270,2025-03-09T22:22:14.373365Z,319.85,desktop,"Texas, USA",False,prepaid,approved,0
6211,T2DEF5D,U63363,2025-03-14T17:44:14.373365Z,211.54,mobile,"London, UK",True,debit,approved,0
6212,TFFEFB1,U61969,2025-03-15T04:38:14.373365Z,549.81,tablet,"New York, USA",True,credit,approved,0
6213,TC12FDE,U91502,2025-03-11T01:04:14.373365Z,114.29,mobile,"Texas, USA",False,prepaid,declined,0
6214,T148A0E,U56846,2025-03-16T04:41:14.373365Z,920.51,desktop,"London, UK",False,prepaid,approved,0
6215,T18C88F,U21271,2025-03-16T04:07:14.373365Z,524.84,mobile,"London, UK",True,credit,declined,0
6216,T306349,U70364,2025-03-16T01:10:14.373365Z,589.92,tablet,"Texas, USA",False,credit,approved,0
6217,TC0CDA8,U72160,2025-03-15T11:17:14.373365Z,71.7,mobile,"Texas, USA",False,debit,declined,0
6218,T4ABA43,U54135,2025-03-09T19:01:14.373365Z,944.17,tablet,"New York, USA",False,debit,declined,0
6219,TBE50A6,U56916,2025-03-11T03:39:14.373365Z,876.05,desktop,"Ontario, Canada",False,credit,approved,0
6220,T6E0F0F,U95033,2025-03-09T17:52:14.388989Z,900.79,tablet,"New York, USA",True,credit,approved,0
6221,TA02F90,U94663,2025-03-09T22:25:14.388989Z,516.09,mobile,"California, USA",True,debit,declined,1
6222,T65DDE0,U31899,2025-03-13T13:53:14.388989Z,926.42,tablet,"London, UK",True,credit,approved,0
6223,T237926,U15672,2025-03-10T02:30:14.388989Z,603.04,mobile,"New York, USA",False,prepaid,approved,0
6224,T30BF31,U12079,2025-03-16T03:34:14.388989Z,391.98,desktop,"Texas, USA",False,debit,approved,0
6225,T8185EC,U29976,2025-03-11T23:23:14.388989Z,68.39,mobile,"Texas, USA",False,debit,declined,0
6226,TC3102C,U12454,2025-03-14T12:54:14.388989Z,346.49,desktop,"Texas, USA",False,prepaid,declined,0
6227,T2DF9AD,U14541,2025-03-11T11:36:14.388989Z,225.46,tablet,"London, UK",True,prepaid,approved,0
6228,T66FD8E,U41613,2025-03-10T18:18:14.388989Z,167.99,mobile,"California, USA",True,debit,declined,0
6229,T3458F0,U39741,2025-03-09T19:10:14.388989Z,509.75,mobile,"London, UK",False,prepaid,declined,0
6230,T3AE75C,U13607,2025-03-15T03:23:14.388989Z,131.51,mobile,"London, UK",False,credit,approved,0
6231,TD93199,U63777,2025-03-09T22:32:14.388989Z,411.1,tablet,"California, USA",False,credit,approved,0
6232,T9944C1,U61225,2025-03-14T22:24:14.404614Z,997.62,mobile,"Texas, USA",False,debit,declined,0
6233,T38F9FF,U48186,2025-03-12T07:40:14.404614Z,718.22,desktop,"New York, USA",True,prepaid,approved,0
6234,TD4EB89,U11286,2025-03-15T01:27:14.404614Z,833.03,mobile,"Ontario, Canada",False,debit,declined,0
6235,T4DBF89,U69099,2025-03-12T06:07:14.404614Z,11.0,tablet,"Ontario, Canada",True,credit,declined,0
6236,T9B3FD3,U12495,2025-03-15T20:34:14.404614Z,585.69,mobile,"London, UK",True,prepaid,declined,0
6237,TFDEB60,U81617,2025-03-10T18:35:14.404614Z,661.39,mobile,"London, UK",False,prepaid,declined,0
6238,T4ED0AC,U55240,2025-03-11T03:34:14.404614Z,474.35,desktop,"California, USA",True,prepaid,approved,0
6239,T9E4E9E,U87685,2025-03-15T16:38:14.404614Z,677.81,tablet,"New York, USA",False,prepaid,declined,1
6240,T630A84,U67262,2025-03-15T17:03:14.404614Z,847.09,mobile,"New York, USA",True,prepaid,approved,0
6241,T7DA323,U89954,2025-03-12T08:56:14.404614Z,677.04,desktop,"California, USA",False,credit,declined,1
6242,T873D51,U59588,2025-03-15T22:46:14.404614Z,373.37,tablet,"London, UK",True,prepaid,approved,0
6243,T1253F2,U69996,2025-03-09T17:36:14.404614Z,888.93,mobile,"New York, USA",True,prepaid,declined,0
6244,T8A657A,U44939,2025-03-13T19:02:14.420240Z,861.45,tablet,"New York, USA",True,prepaid,approved,0
6245,T6F518D,U27772,2025-03-13T14:42:14.420240Z,409.4,desktop,"London, UK",False,prepaid,approved,1
6246,TF40418,U73337,2025-03-09T19:44:14.420240Z,904.61,desktop,"London, UK",False,credit,approved,0
6247,T4A17EA,U37366,2025-03-16T03:30:14.420240Z,939.55,desktop,"New York, USA",True,credit,approved,0
6248,T5390FB,U77162,2025-03-12T02:59:14.420240Z,471.53,desktop,"London, UK",False,debit,approved,0
6249,TD13469,U64052,2025-03-15T16:08:14.420240Z,992.18,mobile,"New York, USA",False,prepaid,declined,0
6250,T38ABC5,U71437,2025-03-12T13:42:14.420240Z,141.09,tablet,"Texas, USA",False,credit,declined,0
6251,T47A919,U57448,2025-03-13T01:59:14.420240Z,692.32,desktop,"Ontario, Canada",True,prepaid,approved,0
6252,T7A104E,U47018,2025-03-14T16:25:14.420240Z,779.39,desktop,"California, USA",False,prepaid,approved,0
6253,T40CF4F,U95878,2025-03-13T16:15:14.420240Z,132.98,desktop,"California, USA",True,debit,approved,0
6254,T699AA3,U30542,2025-03-10T16:12:14.420240Z,48.27,tablet,"Ontario, Canada",True,credit,declined,0
6255,T870D77,U60171,2025-03-13T00:39:14.420240Z,241.79,tablet,"Ontario, Canada",True,prepaid,declined,0
6256,TAB8547,U74503,2025-03-10T12:42:14.435869Z,855.4,desktop,"London, UK",True,prepaid,approved,0
6257,T403F8C,U97811,2025-03-15T13:07:14.435869Z,460.14,desktop,"New York, USA",True,debit,declined,0
6258,TDD0AE3,U17509,2025-03-14T12:33:14.435869Z,844.07,tablet,"London, UK",False,prepaid,approved,0
6259,T2CD44D,U46699,2025-03-16T13:20:14.435869Z,427.77,tablet,"Texas, USA",True,credit,declined,0
6260,T1417A5,U46273,2025-03-11T02:44:14.435869Z,175.17,desktop,"Ontario, Canada",False,credit,declined,0
6261,T8CFEE4,U52208,2025-03-15T03:13:14.435869Z,346.43,desktop,"Texas, USA",False,credit,declined,1
6262,T28BF13,U67762,2025-03-16T11:49:14.435869Z,387.18,mobile,"California, USA",True,credit,declined,0
6263,T36C032,U20105,2025-03-14T07:55:14.435869Z,517.39,desktop,"Texas, USA",False,debit,approved,0
6264,T800D09,U54166,2025-03-10T00:26:14.435869Z,813.82,desktop,"London, UK",False,credit,declined,0
6265,TD37DF8,U48878,2025-03-11T09:59:14.435869Z,187.42,tablet,"Ontario, Canada",True,credit,declined,0
6266,TEFBB50,U70701,2025-03-10T00:22:14.435869Z,40.81,desktop,"Texas, USA",True,credit,approved,0
6267,T4BE40F,U63827,2025-03-09T19:16:14.451495Z,74.23,tablet,"Ontario, Canada",False,prepaid,approved,0
6268,T7335C9,U54958,2025-03-11T00:43:14.451495Z,213.88,mobile,"California, USA",True,credit,approved,0
6269,TE1EF03,U12724,2025-03-09T19:18:14.451495Z,887.18,tablet,"New York, USA",True,debit,declined,0
6270,T0BD876,U80729,2025-03-16T12:10:14.451495Z,415.78,tablet,"New York, USA",False,prepaid,declined,0
6271,T90BE1C,U25839,2025-03-14T16:00:14.451495Z,709.5,mobile,"Texas, USA",False,debit,approved,1
6272,TB30C7B,U12931,2025-03-15T07:17:14.451495Z,394.55,mobile,"London, UK",True,prepaid,declined,0
6273,T985456,U55374,2025-03-13T14:26:14.451495Z,393.14,desktop,"California, USA",False,debit,declined,0
6274,TF9F5BF,U17947,2025-03-15T06:20:14.451495Z,739.7,tablet,"London, UK",False,debit,declined,0
6275,T418111,U76236,2025-03-15T03:06:14.451495Z,810.77,tablet,"New York, USA",False,debit,declined,0
6276,TD3AD57,U30938,2025-03-14T19:05:14.451495Z,510.84,desktop,"California, USA",True,credit,declined,0
6277,T023927,U47948,2025-03-12T00:21:14.451495Z,928.19,mobile,"New York, USA",False,debit,declined,0
6278,T569115,U35885,2025-03-16T08:53:14.451495Z,302.0,mobile,"California, USA",False,debit,declined,0
6279,TD62BC8,U49724,2025-03-11T08:38:14.467115Z,718.04,desktop,"London, UK",True,prepaid,approved,0
6280,T649FDE,U95205,2025-03-16T03:49:14.467115Z,731.07,desktop,"London, UK",False,credit,approved,0
6281,T586CFB,U72928,2025-03-15T17:04:14.467115Z,65.81,mobile,"London, UK",False,credit,approved,0
6282,TA8E904,U95255,2025-03-12T21:49:14.467115Z,214.44,desktop,"London, UK",False,prepaid,approved,1
6283,T69E11C,U77000,2025-03-15T19:54:14.467115Z,627.74,desktop,"Ontario, Canada",True,credit,declined,0
6284,T115241,U98595,2025-03-13T03:44:14.467115Z,860.57,desktop,"California, USA",True,prepaid,declined,0
6285,T78C652,U90901,2025-03-12T16:17:14.467115Z,691.46,mobile,"Ontario, Canada",False,debit,declined,0
6286,T200FD7,U11268,2025-03-12T10:42:14.467115Z,180.19,desktop,"California, USA",True,credit,declined,0
6287,TA496EA,U35842,2025-03-15T13:12:14.467115Z,284.29,mobile,"California, USA",False,prepaid,approved,0
6288,TD6F7A3,U89867,2025-03-13T15:40:14.467115Z,329.75,mobile,"London, UK",True,credit,approved,1
6289,T666A99,U62800,2025-03-10T10:31:14.467115Z,540.89,tablet,"Texas, USA",True,prepaid,approved,0
6290,T7328A0,U13581,2025-03-16T00:57:14.467115Z,584.35,tablet,"California, USA",True,credit,declined,0
6291,TF09892,U96362,2025-03-11T11:47:14.482740Z,655.02,tablet,"Ontario, Canada",False,prepaid,approved,0
6292,TED8928,U24812,2025-03-12T20:23:14.482740Z,143.25,tablet,"California, USA",False,debit,declined,1
6293,T3F721F,U13563,2025-03-14T18:50:14.482740Z,65.58,mobile,"California, USA",True,prepaid,approved,0
6294,T61B7E6,U91602,2025-03-12T14:47:14.482740Z,345.72,mobile,"Texas, USA",True,credit,approved,0
6295,TA9C0CE,U54264,2025-03-11T06:31:14.482740Z,411.2,tablet,"California, USA",False,debit,approved,0
6296,TF5A1C8,U64570,2025-03-16T05:53:14.482740Z,744.75,tablet,"Texas, USA",False,prepaid,declined,0
6297,T6F37BF,U72192,2025-03-11T23:48:14.482740Z,241.14,desktop,"Ontario, Canada",True,credit,declined,0
6298,TA3E025,U58149,2025-03-15T08:46:14.482740Z,840.7,tablet,"Ontario, Canada",False,debit,approved,0
6299,T06FA71,U30729,2025-03-13T23:02:14.482740Z,412.04,desktop,"California, USA",True,credit,approved,0
6300,T814B7D,U98314,2025-03-14T15:58:14.482740Z,588.93,tablet,"London, UK",True,credit,approved,0
6301,T6DBBAD,U88328,2025-03-13T04:52:14.482740Z,174.99,mobile,"Ontario, Canada",False,credit,approved,0
6302,T10DEAF,U44974,2025-03-12T04:30:14.482740Z,844.9,desktop,"California, USA",True,prepaid,approved,0
6303,TE6215B,U55775,2025-03-11T11:45:14.498369Z,236.52,desktop,"California, USA",True,credit,approved,0
6304,T9C38B9,U77127,2025-03-10T19:19:14.498369Z,706.25,desktop,"Texas, USA",True,credit,approved,1
6305,T74C6E8,U17223,2025-03-15T05:16:14.498369Z,780.17,mobile,"California, USA",True,credit,declined,0
6306,TCC7DA3,U75844,2025-03-14T02:32:14.498369Z,686.94,desktop,"London, UK",True,prepaid,approved,0
6307,T9B107C,U23664,2025-03-15T14:49:14.498369Z,186.34,mobile,"California, USA",False,credit,declined,0
6308,T1A4E43,U39910,2025-03-11T23:08:14.498369Z,699.88,mobile,"California, USA",True,debit,approved,0
6309,T57C429,U57160,2025-03-12T16:05:14.498369Z,984.11,mobile,"London, UK",False,credit,declined,0
6310,T71C8AF,U33873,2025-03-13T09:33:14.498369Z,377.59,tablet,"California, USA",True,prepaid,declined,0
6311,T42AFF0,U77052,2025-03-13T09:24:14.498369Z,133.89,tablet,"Texas, USA",True,credit,declined,0
6312,T5A2DC9,U77551,2025-03-15T05:53:14.498369Z,336.32,tablet,"Texas, USA",False,prepaid,declined,0
6313,T6B69B4,U89808,2025-03-15T17:39:14.498369Z,947.47,desktop,"London, UK",True,debit,declined,1
6314,T689DCB,U83794,2025-03-16T03:52:14.498369Z,125.74,tablet,"Ontario, Canada",True,prepaid,declined,0
6315,T5E591B,U19351,2025-03-13T21:09:14.513988Z,910.68,mobile,"Texas, USA",True,credit,declined,1
6316,T506D5F,U64857,2025-03-14T10:35:14.513988Z,84.77,tablet,"Ontario, Canada",False,debit,approved,1
6317,T3BE11F,U80354,2025-03-14T20:44:14.513988Z,148.73,tablet,"New York, USA",False,prepaid,approved,0
6318,T27EBA2,U12744,2025-03-13T05:12:14.513988Z,626.13,tablet,"New York, USA",False,credit,declined,0
